Relative Time,time,ground_force1_vx,ground_force1_vy,ground_force1_vz,ground_force1_px,ground_force1_py,ground_force1_pz,ground_torque1_x,ground_torque1_y,ground_torque1_z,ground_force2_vx,ground_force2_vy,ground_force2_vz,ground_force2_px,ground_force2_py,ground_force2_pz,ground_torque2_x,ground_torque2_y,ground_torque2_z
1.605,1.605,27.38032,784.535278,28.805836,0.303539,0,-1.079422,-3.1e-05,-5.362527,9e-06,-2.186575,602.930664,-39.86805,0.308579,0,-0.747908,-1.1e-05,0.233491,3e-06
1.606,1.606,28.019279,786.762451,30.18512,0.303146,0,-1.079538,-4.3e-05,-5.360645,1.2e-05,-2.026209,605.143921,-40.276794,0.308345,0,-0.748498,3.8e-05,0.312313,6e-06
1.607,1.607,28.735922,789.460938,30.429819,0.302715,0,-1.079823,1.1e-05,-5.162632,1.1e-05,-1.546782,607.989136,-40.117561,0.308457,0,-0.748179,7e-06,0.251097,8e-06
1.608,1.608,28.816105,789.465271,30.755167,0.303138,0,-1.078683,2e-06,-5.218064,1.6e-05,-1.147535,609.722473,-40.441528,0.308307,0,-0.748721,3.2e-05,0.10097,4e-06
1.609,1.609,28.896288,792.007507,31.728455,0.302291,0,-1.079075,6.6e-05,-5.280451,2.1e-05,-1.308735,612.574524,-40.60627,0.308361,0,-0.747522,-9e-06,0.39929,2e-06
1.61,1.61,29.05582,793.758606,32.053802,0.302084,0,-1.079167,3.1e-05,-5.302004,9e-06,-1.068186,615.268494,-40.92955,0.307967,0,-0.747411,2.8e-05,0.196283,1.4e-05
1.611,1.611,28.974802,795.826538,32.055866,0.301527,0,-1.079248,-3.9e-05,-5.326921,9e-06,-0.989672,616.210083,-40.60833,0.308397,0,-0.748371,3e-05,0.408155,1.5e-05
1.612,1.612,29.693945,798.211243,32.705185,0.301108,0,-1.079535,0.000103,-5.278818,2.2e-05,-0.829306,619.058655,-40.932991,0.307944,0,-0.748272,-1.1e-05,0.322576,9e-06
1.613,1.613,29.932827,799.646973,33.678478,0.300745,0,-1.079613,1.6e-05,-5.245856,0,-0.190346,620.163086,-40.612461,0.308145,0,-0.74834,2.2e-05,0.250426,2.2e-05
1.614,1.614,30.25189,802.502747,33.842529,0.300345,0,-1.079883,1.3e-05,-5.255851,1.1e-05,-0.029144,623.960266,-41.179756,0.308214,0,-0.747279,1.9e-05,0.115327,3e-06
1.615,1.615,30.649467,803.938477,34.573181,0.299913,0,-1.0797,3.9e-05,-5.129206,7e-06,-0.029144,624.435059,-41.588501,0.307628,0,-0.749122,-4e-06,0.281819,1e-05
1.616,1.616,31.287594,805.210754,35.061203,0.299786,0,-1.079548,2.7e-05,-5.048616,3e-06,0.292419,628.074524,-41.185257,0.307768,0,-0.747971,1.5e-05,0.105246,1.4e-05
1.617,1.617,31.685173,808.706543,35.711212,0.299068,0,-1.079725,6.9e-05,-4.93891,1.5e-05,-0.106825,631.394043,-41.754616,0.307118,0,-0.748112,-1.5e-05,0.349719,2e-06
1.618,1.618,32.004234,810.934448,35.711899,0.298759,0,-1.079927,4.7e-05,-4.881435,5e-06,0.929712,631.230286,-41.591942,0.307785,0,-0.748444,3.3e-05,0.058861,1.2e-05
1.619,1.619,32.723381,813.471741,36.525951,0.298317,0,-1.080452,2.4e-05,-4.974228,-1e-06,0.694168,636.290405,-42.081337,0.307602,0,-0.748021,-8e-06,0.045219,6e-06
1.62,1.62,33.521038,815.545898,36.365341,0.297838,0,-1.080539,4.7e-05,-4.811175,1.1e-05,0.773518,635.183228,-41.922104,0.307676,0,-0.749139,5e-06,0.186317,8e-06
1.621,1.621,33.839268,816.512451,37.422722,0.297206,0,-1.079702,0.00012,-4.836685,3.5e-05,0.695837,639.619446,-42.246765,0.307303,0,-0.747776,2.2e-05,0.092093,-5e-06
1.622,1.622,34.71711,818.893921,37.907993,0.297307,0,-1.080128,-4.9e-05,-4.609117,5e-06,1.095081,640.886108,-42.493523,0.307114,0,-0.747551,2.8e-05,0.125872,3e-06
1.623,1.623,35.038673,820.960571,38.721359,0.296805,0,-1.080018,5.6e-05,-4.83444,1.9e-05,1.255447,643.414856,-42.413559,0.307514,0,-0.747753,5.2e-05,0.089126,6e-06
1.624,1.624,35.596619,823.028503,38.804073,0.29632,0,-1.08009,0.000102,-4.723248,2.7e-05,1.415813,646.421997,-43.628799,0.306209,0,-0.747911,2e-05,-0.04468,9e-06
1.625,1.625,36.076046,824.622131,39.050835,0.29579,0,-1.080194,2e-06,-4.81813,9e-06,1.973757,645.30365,-43.224869,0.307143,0,-0.749176,7e-06,-0.097944,6e-06
1.626,1.626,36.715008,827.169556,39.459583,0.295358,0,-1.080469,4.3e-05,-4.878926,1.2e-05,1.495996,651.954346,-43.872124,0.306113,0,-0.747183,4.9e-05,-0.081015,2.8e-05
1.627,1.627,37.910244,829.871704,39.785614,0.294843,0,-1.080597,9.4e-05,-4.555657,1e-06,1.97209,648.94519,-43.389603,0.306438,0,-0.748441,5.6e-05,0.122437,6e-06
1.628,1.628,38.470688,832.252319,39.870392,0.294689,0,-1.080505,1.5e-05,-4.720096,1.5e-05,2.454021,654.00647,-44.685493,0.306122,0,-0.747584,-1e-05,-0.248132,7e-06
1.629,1.629,39.188164,834.166748,40.601738,0.294264,0,-1.08055,6.9e-05,-4.597585,0,2.771416,654.639771,-44.68618,0.306039,0,-0.747464,2e-05,-0.200816,2.4e-05
1.63,1.63,39.986656,834.652832,40.603115,0.293798,0,-1.080371,-8e-06,-4.478501,8e-06,2.93178,657.008179,-45.254848,0.305477,0,-0.748033,2e-05,-0.242767,2e-05
1.631,1.631,39.987492,836.883789,40.445938,0.293096,0,-1.080308,3.1e-05,-4.742121,-1.1e-05,2.615219,656.535645,-45.824894,0.305507,0,-0.748209,7e-06,-0.157755,1.8e-05
1.632,1.632,40.866165,838.166016,40.933273,0.292524,0,-1.080424,2e-06,-4.633461,1.6e-05,3.092146,659.220459,-46.068905,0.305574,0,-0.748105,-1.6e-05,-0.13319,1e-06
1.633,1.633,41.662991,841.660583,40.935337,0.292048,0,-1.081026,5e-05,-4.468687,9e-06,3.173998,660.643921,-46.394253,0.305115,0,-0.747568,3e-06,-0.24677,2.2e-05
1.634,1.634,42.938412,844.840942,41.018738,0.291366,0,-1.081514,3e-05,-4.178495,1.1e-05,4.21137,660.486816,-46.880898,0.304848,0,-0.748597,4.5e-05,-0.56516,1.2e-05
1.635,1.635,43.580708,846.118408,41.102139,0.290945,0,-1.081653,1.9e-05,-4.390989,1.9e-05,4.05434,664.124939,-47.693577,0.304659,0,-0.747772,1.2e-05,-0.550446,7e-06
1.636,1.636,44.29985,847.087646,41.428864,0.290449,0,-1.081806,6.3e-05,-4.399804,8e-06,4.371737,664.918335,-47.37167,0.30403,0,-0.748135,1.4e-05,-0.464983,1.3e-05
1.637,1.637,45.018993,849.311646,41.836922,0.290044,0,-1.081706,1e-06,-4.417244,3.1e-05,4.13369,665.385071,-48.343586,0.30386,0,-0.748252,-1.5e-05,-0.481254,1.5e-05
1.638,1.638,45.736469,850.753723,42.487617,0.289361,0,-1.081924,5.5e-05,-4.306355,1.6e-05,4.771816,666.8078,-48.508324,0.303953,0,-0.748376,1.9e-05,-0.532,3e-06
1.639,1.639,46.215065,852.505859,42.894302,0.288824,0,-1.081867,4.2e-05,-4.232444,2e-06,5.251245,669.975037,-48.509697,0.303373,0,-0.746628,4e-06,-0.682668,1.2e-05
1.64,1.64,46.696159,853.315063,42.977013,0.288434,0,-1.081918,3.4e-05,-4.339735,2.3e-05,5.490126,668.864868,-48.837105,0.302953,0,-0.747889,6e-06,-0.581989,-5e-06
1.641,1.641,47.253269,854.283081,42.97839,0.287856,0,-1.0817,2e-06,-4.138278,-6e-06,5.172731,670.286804,-49.648415,0.302774,0,-0.747732,3.3e-05,-0.53546,2.8e-05
1.642,1.642,48.132782,855.878845,43.223774,0.287076,0,-1.082055,5.3e-05,-4.139643,-1e-06,5.729841,670.290649,-49.488491,0.302419,0,-0.747384,3.2e-05,-0.53268,1.1e-05
1.643,1.643,49.332188,857.008179,43.630459,0.286658,0,-1.081799,5.2e-05,-4.060406,3.1e-05,6.130754,672.815857,-49.895176,0.301754,0,-0.74794,4e-05,-0.742477,9e-06
1.644,1.644,50.209194,858.131348,43.795197,0.285992,0,-1.082202,-8e-06,-3.920417,9e-06,6.528334,672.815002,-50.383884,0.301586,0,-0.747648,3.8e-05,-0.647085,1.1e-05
1.645,1.645,50.689453,858.143188,44.443829,0.285478,0,-1.082031,-2.8e-05,-3.896477,2.8e-05,6.608517,675.027954,-50.142624,0.301292,0,-0.747307,2.5e-05,-0.627049,1.4e-05
1.646,1.646,50.931671,859.590027,44.932537,0.284857,0,-1.082,-1.4e-05,-4.126332,5e-06,7.245808,676.135681,-50.470036,0.300798,0,-0.746923,4.7e-05,-0.613202,1.3e-05
1.647,1.647,51.96571,861.345764,44.365929,0.283984,0,-1.082514,-2.5e-05,-3.664638,1.6e-05,7.964119,674.8703,-49.984764,0.30066,0,-0.74777,4.2e-05,-0.836174,1.7e-05
1.648,1.648,52.608841,861.679138,44.611313,0.283333,0,-1.082339,2.3e-05,-3.90335,5e-06,8.123652,678.031494,-50.474163,0.300179,0,-0.746905,8e-06,-0.730393,1.7e-05
1.649,1.649,53.883423,863.433533,44.857388,0.282864,0,-1.082549,7.7e-05,-3.587196,1.8e-05,9.478419,675.970337,-49.990955,0.299746,0,-0.748181,2.2e-05,-0.949543,1e-06
1.65,1.65,54.84145,864.719238,44.858765,0.281948,0,-1.083198,7.1e-05,-3.447189,1.5e-05,9.638785,679.921997,-50.073669,0.299512,0,-0.746207,4e-05,-0.961067,0
1.651,1.651,55.720123,864.900452,45.26545,0.281272,0,-1.082901,-3e-06,-3.325542,1.7e-05,9.795815,678.661682,-50.238407,0.298739,0,-0.746275,5.1e-05,-0.743716,9e-06
1.652,1.652,56.839348,866.497803,46.158779,0.280759,0,-1.083467,0.000119,-3.303312,-7e-06,10.833187,679.452454,-50.647842,0.29848,0,-0.746855,5e-05,-0.879345,1.3e-05
1.653,1.653,57.558491,866.677368,45.998856,0.28,0,-1.083459,2.8e-05,-3.263445,1.7e-05,10.593472,679.766907,-51.135857,0.297487,0,-0.7474,1.3e-05,-0.734645,1.7e-05
1.654,1.654,58.35865,866.378784,46.812912,0.279655,0,-1.082801,8.8e-05,-3.349898,5e-06,12.030926,678.809204,-49.924068,0.297791,0,-0.747894,1e-05,-1.112163,1.1e-05
1.655,1.655,59.31834,868.293213,46.976273,0.278761,0,-1.083506,-3.9e-05,-3.32359,-5e-06,12.03176,681.974731,-50.330746,0.297117,0,-0.746536,2.4e-05,-1.101312,1.3e-05
1.656,1.656,60.911991,870.213257,48.030903,0.278061,0,-1.083902,3e-05,-2.837845,-5e-06,12.665716,680.393982,-48.79567,0.296672,0,-0.747268,-1.6e-05,-0.852121,9e-06
1.657,1.657,62.032051,870.864868,47.789642,0.277152,0,-1.084236,5.3e-05,-2.828048,2e-06,13.382359,683.238281,-49.446358,0.296157,0,-0.746399,2e-05,-0.862116,1.2e-05
1.658,1.658,62.831375,870.404541,48.926983,0.276614,0,-1.083955,0.000105,-2.826753,3.2e-05,13.702255,681.184204,-48.881813,0.295536,0,-0.747003,9e-06,-0.931226,1.8e-05
1.659,1.659,64.268829,871.371216,48.525112,0.275961,0,-1.084143,0.000103,-2.695396,8e-06,14.020485,682.607361,-49.125824,0.29513,0,-0.745993,3.1e-05,-0.926146,5e-06
1.66,1.66,65.226852,871.552734,49.499779,0.275221,0,-1.083941,5.3e-05,-2.558134,1.2e-05,14.499914,682.292358,-48.64537,0.294485,0,-0.7469,2e-05,-0.895238,1.7e-05
1.661,1.661,65.629433,870.7771,49.417755,0.274649,0,-1.083254,9.6e-05,-2.579004,-2e-06,14.658612,681.650879,-48.320709,0.294492,0,-0.746832,2.3e-05,-0.917988,1.7e-05
1.662,1.662,66.904854,871.902588,50.313148,0.274034,0,-1.083859,5.9e-05,-2.388878,-2e-06,14.818144,683.7146,-47.676208,0.293694,0,-0.746122,4.6e-05,-0.820118,1.1e-05
1.663,1.663,67.944725,873.663879,49.74585,0.273346,0,-1.084111,2.6e-05,-2.285417,1.2e-05,15.457104,681.175842,-47.596935,0.293428,0,-0.747059,4.1e-05,-1.007967,8e-06
1.664,1.664,68.742386,873.84375,50.478573,0.272524,0,-1.084176,7.7e-05,-2.2028,1e-05,15.376087,681.964111,-47.355675,0.293577,0,-0.747104,3.6e-05,-0.807258,2.1e-05
1.665,1.665,69.700409,874.172302,50.561974,0.271907,0,-1.084519,0.000115,-2.111449,9e-06,15.536453,682.129517,-46.709797,0.292372,0,-0.746892,2.2e-05,-0.858368,2.8e-05
1.666,1.666,71.698311,876.091431,50.728088,0.270948,0,-1.085214,2e-06,-2.028692,6e-06,15.298407,684.341553,-45.822655,0.292182,0,-0.745377,3.1e-05,-0.663497,1e-05
1.667,1.667,72.095886,877.217896,51.782024,0.270514,0,-1.0853,6.4e-05,-1.843908,8e-06,15.61747,684.332336,-45.419411,0.291918,0,-0.74616,2.6e-05,-0.694707,2e-06
1.668,1.668,73.454826,875.965393,51.459427,0.270097,0,-1.084551,8.5e-05,-1.677417,1.7e-05,15.857183,683.706238,-44.93483,0.291736,0,-0.746716,1.3e-05,-0.739557,2.8e-05
1.669,1.669,74.493027,877.0896,52.676731,0.269249,0,-1.085256,-1.9e-05,-1.574965,1.7e-05,16.015881,683.073608,-44.532272,0.291349,0,-0.746147,3e-06,-0.61718,2e-05
1.67,1.67,75.211342,877.109497,52.113564,0.268534,0,-1.085287,3e-05,-1.580112,-6e-06,15.621639,683.225647,-44.370975,0.290981,0,-0.74615,6.2e-05,-0.787877,1.5e-05
1.671,1.671,75.450226,876.811279,53.085476,0.267779,0,-1.08513,9.6e-05,-1.406787,1.5e-05,16.018383,682.117981,-43.725784,0.290657,0,-0.746661,4e-05,-0.64757,2e-05
1.672,1.672,77.688667,877.147949,52.035667,0.267015,0,-1.085664,0.000119,-1.331753,-1e-05,16.338282,682.117798,-43.403187,0.290292,0,-0.746634,1.5e-05,-0.74354,1e-05
1.673,1.673,78.325127,878.426147,53.576248,0.26657,0,-1.086209,6.5e-05,-1.104934,9e-06,16.177916,682.430969,-42.757996,0.289602,0,-0.746121,2.1e-05,-0.51928,2.2e-05
1.674,1.674,79.281487,878.611084,52.687046,0.265686,0,-1.085992,1.8e-05,-0.844916,9e-06,16.816875,680.692444,-41.868103,0.289576,0,-0.746403,5.2e-05,-0.711867,2.1e-05
1.675,1.675,80.244514,878.466064,54.229698,0.265473,0,-1.086168,0.000133,-1.117478,5e-06,16.735859,681.167542,-42.030777,0.288943,0,-0.746448,5.8e-05,-0.598825,1.1e-05
1.676,1.676,81.362068,877.846802,52.447853,0.264681,0,-1.085824,-2e-06,-0.866513,5e-06,16.655678,679.107727,-40.817604,0.288855,0,-0.746848,2.1e-05,-0.45988,1.1e-05
1.677,1.677,81.042168,878.493774,54.636379,0.263932,0,-1.086262,-9e-06,-0.900159,1e-05,16.577162,681.640625,-40.900314,0.288011,0,-0.745581,1.2e-05,-0.449508,8e-06
1.678,1.678,82.320091,878.983948,53.745804,0.263309,0,-1.08652,0.000116,-0.708042,2.2e-05,17.292969,676.414917,-40.010426,0.288023,0,-0.746246,3e-05,-0.472954,2.8e-05
1.679,1.679,83.597176,878.848511,53.910538,0.262584,0,-1.086397,0.000112,-0.505386,2.7e-05,17.532684,679.422791,-39.686455,0.287653,0,-0.745475,8e-06,-0.569871,1e-06
1.68,1.68,83.519501,878.701111,52.696678,0.262082,0,-1.086733,7e-05,-0.762651,1.2e-05,17.292137,674.992126,-39.771919,0.287062,0,-0.746273,3.1e-05,-0.231798,1.1e-05
1.681,1.681,84.157623,877.934204,53.831951,0.261216,0,-1.086612,1e-06,-0.562433,6e-06,17.69138,674.518311,-39.123287,0.286738,0,-0.746183,5.9e-05,-0.415995,8e-06
1.682,1.682,85.513229,878.414307,53.022713,0.260825,0,-1.086865,5.7e-05,-0.24011,2.8e-05,17.689713,672.4599,-38.96199,0.285956,0,-0.746333,6e-05,-0.300941,1e-05
1.683,1.683,86.232368,877.80072,53.833328,0.259932,0,-1.086747,1.9e-05,-0.077805,1.8e-05,18.488205,670.084534,-38.073475,0.286017,0,-0.746243,-8e-06,-0.460139,-6e-06
1.684,1.684,87.192894,877.817383,53.672718,0.259686,0,-1.086883,7.3e-05,-0.119163,2.3e-05,18.247658,670.245667,-38.396759,0.285653,0,-0.745781,2.9e-05,-0.348467,-6e-06
1.685,1.685,87.748337,879.090088,54.160053,0.259247,0,-1.087235,9.5e-05,0.167616,9e-06,18.885784,665.650513,-37.264923,0.285556,0,-0.746824,2.3e-05,-0.444442,1.8e-05
1.686,1.686,88.069901,878.320557,53.431458,0.258511,0,-1.087099,4.9e-05,0.090541,-5e-06,18.406355,665.975708,-37.183586,0.284425,0,-0.745832,5.5e-05,-0.285121,1e-06
1.687,1.687,88.786545,878.022705,54.16349,0.257783,0,-1.087335,2.8e-05,0.259368,-9e-06,18.325336,661.390747,-36.455688,0.284057,0,-0.745902,2.7e-05,-0.130208,9e-06
1.688,1.688,90.146317,879.460449,53.921547,0.257289,0,-1.087715,4.4e-05,0.299615,1.8e-05,19.044483,660.911682,-36.375725,0.284152,0,-0.745525,5.3e-05,-0.365243,3e-06
1.689,1.689,90.624077,880.102051,53.922234,0.256669,0,-1.088281,1.9e-05,0.430009,8e-06,19.045315,658.223877,-35.80912,0.283531,0,-0.74576,-8e-06,-0.422528,-8e-06
1.69,1.69,91.182854,878.371826,53.760937,0.256353,0,-1.087953,1.8e-05,0.555552,1.6e-05,19.281694,654.266235,-34.431206,0.283397,0,-0.745327,-1.2e-05,-0.323294,5e-06
1.691,1.691,92.141716,877.591064,53.358379,0.255955,0,-1.087925,-1.6e-05,0.584769,1.3e-05,18.963467,651.735718,-34.75449,0.282694,0,-0.745138,3e-05,-0.34452,9e-06
1.692,1.692,92.223564,877.762695,52.873795,0.255626,0,-1.08756,-3.1e-05,0.428981,2.1e-05,19.518908,646.837158,-34.270596,0.282552,0,-0.744854,-4e-06,-0.203358,-8e-06
1.693,1.693,92.383926,878.563721,52.143139,0.255259,0,-1.087778,-8e-06,0.467829,2.2e-05,19.039478,644.458069,-34.349869,0.28209,0,-0.745692,1.7e-05,-0.123471,1e-05
1.694,1.694,92.307083,878.728271,51.981842,0.254998,0,-1.087897,0.00011,0.213534,1.5e-05,19.118826,638.922363,-33.457916,0.281576,0,-0.746363,-5e-06,-0.185017,1.4e-05
1.695,1.695,92.783173,880.163086,51.171913,0.254682,0,-1.088059,6.3e-05,0.472287,-1e-06,19.437889,636.705933,-33.051231,0.281222,0,-0.745449,3.1e-05,-0.352018,1.1e-05
1.696,1.696,92.699654,882.067078,50.199997,0.254472,0,-1.088561,-3.4e-05,0.622325,1.4e-05,19.356039,632.751404,-32.322636,0.280624,0,-0.745573,4.5e-05,-0.179785,1.1e-05
1.697,1.697,91.901169,882.078247,50.19862,0.254047,0,-1.088184,0.000104,0.591651,6e-06,19.275858,628.170532,-31.674006,0.280208,0,-0.745295,7e-06,-0.157869,2.4e-05
1.698,1.698,91.661453,879.865479,49.791939,0.253995,0,-1.087918,0.000146,0.649963,1.8e-05,19.353539,622.793152,-31.917328,0.28004,0,-0.745202,3.3e-05,-0.032507,7e-06
1.699,1.699,90.941475,880.503052,49.14262,0.25391,0,-1.088398,2.2e-05,0.59848,2.7e-05,19.193172,618.360413,-31.022625,0.279667,0,-0.745276,4.5e-05,-0.112062,-1e-06
1.7,1.7,90.14048,880.824707,49.465218,0.253275,0,-1.08822,-1.5e-05,0.740647,1.9e-05,19.512236,613.303589,-30.941977,0.278763,0,-0.744812,3e-06,-0.207191,5e-06
1.701,1.701,89.341156,878.928101,48.895859,0.253129,0,-1.087933,4.3e-05,0.767127,1.3e-05,18.87244,608.400574,-30.453266,0.278373,0,-0.74542,1.7e-05,-0.055213,6e-06
1.702,1.702,88.941071,880.832764,48.64978,0.253055,0,-1.088645,0.000136,0.827147,1e-05,18.86994,602.226074,-30.12723,0.278202,0,-0.745025,3.5e-05,0.020038,1e-06
1.703,1.703,88.299606,880.991089,48.891041,0.252914,0,-1.089243,-9e-06,0.931693,1e-06,18.79059,597.007507,-29.801882,0.277721,0,-0.744332,1.4e-05,-0.046851,2e-06
1.704,1.704,88.220261,880.52179,48.728371,0.252544,0,-1.089172,-4.6e-05,0.933723,-1e-06,18.392178,591.003601,-29.395201,0.276895,0,-0.744662,1.8e-05,-0.063482,1.2e-05
1.705,1.705,87.660645,878.785034,48.726307,0.252382,0,-1.089215,2.3e-05,0.976335,1.6e-05,18.789757,582.621826,-28.097937,0.276879,0,-0.745087,2.6e-05,-0.145247,6e-06
1.706,1.706,87.258896,877.522461,49.207447,0.252291,0,-1.089184,0.000141,1.333877,-2e-06,18.389675,580.097046,-28.258547,0.275819,0,-0.742945,-5e-06,-0.00488,6e-06
1.707,1.707,86.699287,875.781982,49.127487,0.251976,0,-1.089358,9.9e-05,1.216129,1.2e-05,18.945951,569.812134,-27.609228,0.276189,0,-0.744203,-9e-06,-0.095807,2e-06
1.708,1.708,86.29921,874.351318,49.042023,0.251914,0,-1.089122,1e-06,1.435245,1e-05,18.228477,565.703064,-27.361092,0.275008,0,-0.744356,2.4e-05,-0.195856,1.7e-05
1.709,1.709,85.419701,872.941406,48.23003,0.251519,0,-1.089182,-2.9e-05,1.421086,2.5e-05,18.306992,556.688904,-26.87307,0.274783,0,-0.743814,1.1e-05,-0.22178,-3e-06
1.71,1.71,85.258499,870.403198,48.309303,0.250991,0,-1.08955,8.5e-05,1.573288,1.9e-05,17.745712,549.095154,-26.467073,0.274738,0,-0.743411,2e-05,0.104398,6e-06
1.711,1.711,85.499054,868.821533,47.821972,0.251301,0,-1.089611,0.000115,1.577306,1.9e-05,17.66386,540.871399,-26.463634,0.273485,0,-0.744802,4.7e-05,0.040426,1.5e-05
1.712,1.712,84.381493,866.926392,48.223839,0.25067,0,-1.089645,9e-06,1.539576,5e-06,17.744879,531.698364,-25.486217,0.273529,0,-0.744805,3e-06,-0.313364,1.7e-05
1.713,1.713,83.980576,864.393921,48.301739,0.25066,0,-1.090021,5e-05,1.699681,2e-05,17.583679,526.95343,-25.726789,0.27314,0,-0.742654,2.4e-05,-0.251283,-1e-06
1.714,1.714,83.583,860.75647,47.976391,0.250238,0,-1.089504,8.2e-05,1.627409,5e-06,17.021564,515.409485,-24.99338,0.272541,0,-0.74345,-1e-05,-0.065099,3e-06
1.715,1.715,83.260605,858.694336,48.054974,0.249832,0,-1.08996,-2.6e-05,1.870465,3e-06,17.019062,507.980133,-24.989256,0.271808,0,-0.74393,3e-05,-0.127321,7e-06
1.716,1.716,83.02005,855.688049,48.050159,0.249762,0,-1.089746,2.3e-05,2.150141,3e-06,17.256277,498.177277,-23.934628,0.271401,0,-0.742944,2.6e-05,-0.106855,0
1.717,1.717,82.620804,853.315308,47.804089,0.249408,0,-1.090518,-9e-06,2.167321,9e-06,16.933876,489.63855,-23.9305,0.270727,0,-0.743083,2.2e-05,-0.010958,1.5e-05
1.718,1.718,82.462112,850.776489,47.721375,0.24933,0,-1.090651,5.4e-05,2.143665,6e-06,16.534632,480.624176,-23.522438,0.26992,0,-0.742898,1.2e-05,-0.0227,1e-06
1.719,1.719,81.983513,847.134521,47.800648,0.248973,0,-1.09128,4.3e-05,2.073035,1.2e-05,16.534632,470.505737,-22.46575,0.269971,0,-0.742503,1.5e-05,-0.171286,9e-06
1.72,1.72,81.664452,843.332397,48.442398,0.248729,0,-1.091372,1.9e-05,2.332441,1.3e-05,15.973351,462.435822,-22.785593,0.269303,0,-0.741546,7e-06,-0.023996,3e-06
1.721,1.721,81.104843,838.268494,48.358997,0.248232,0,-1.090717,-3e-05,2.462295,3e-06,16.051033,449.15683,-21.891575,0.2684,0,-0.743662,5e-06,-0.087368,5e-06
1.722,1.722,80.306351,832.719482,47.949566,0.248045,0,-1.090922,3.6e-05,2.502081,8e-06,15.729466,442.834564,-21.644815,0.267748,0,-0.740828,-6e-06,0.0261,1.1e-05
1.723,1.723,79.746735,829.389893,48.512733,0.24793,0,-1.09177,5.4e-05,2.593475,8e-06,16.285742,430.817963,-21.154041,0.266291,0,-0.741434,1.5e-05,-0.260529,0
1.724,1.724,79.186295,823.053833,48.669903,0.247824,0,-1.091228,3.7e-05,2.881341,4e-06,16.123711,421.645416,-21.071329,0.266475,0,-0.741213,2e-06,-0.120404,1.7e-05
1.725,1.725,78.14975,819.567261,48.339737,0.247463,0,-1.092024,8e-05,2.82736,3e-06,16.041859,411.046814,-20.822506,0.265996,0,-0.741297,2.3e-05,-0.249169,4e-06
1.726,1.726,77.83152,813.705261,48.498974,0.24736,0,-1.092242,3.7e-05,2.821088,-2e-06,15.720295,401.091003,-19.603827,0.265014,0,-0.739956,-8e-06,-0.132306,5e-06
1.727,1.727,76.952011,807.049011,48.898781,0.246962,0,-1.091984,7.1e-05,3.047205,7e-06,14.601904,390.972534,-19.113745,0.264628,0,-0.738913,2.4e-05,0.12615,8e-06
1.728,1.728,76.075005,800.715332,48.325981,0.24691,0,-1.09203,4.4e-05,3.049414,1.4e-05,14.758101,380.695465,-19.108929,0.26377,0,-0.738433,1.4e-05,0.056835,1.1e-05
1.729,1.729,75.036797,793.8927,48.804375,0.246439,0,-1.092195,9.6e-05,3.272755,6e-06,14.918467,369.945343,-17.888187,0.26255,0,-0.738271,2.3e-05,-0.310966,4e-06
1.73,1.73,73.681198,787.710693,48.474213,0.246236,0,-1.092489,0.000112,3.169406,1.2e-05,14.595234,359.350952,-18.046738,0.262039,0,-0.739259,2.2e-05,-0.137548,8e-06
1.731,1.731,72.163559,780.427368,47.577442,0.245899,0,-1.092243,-1.5e-05,3.190422,3e-06,13.873589,347.643677,-18.043297,0.261217,0,-0.740101,1.8e-05,0.127313,6e-06
1.732,1.732,70.964989,772.184082,47.652592,0.245256,0,-1.092749,9.9e-05,3.30632,9e-06,13.473507,338.160889,-16.57992,0.260645,0,-0.739183,1.2e-05,0.114064,3e-06
1.733,1.733,70.007797,766.78595,47.401699,0.244992,0,-1.093822,6.7e-05,3.373061,1e-06,13.152777,328.672089,-16.57786,0.259851,0,-0.738786,2e-05,0.209155,7e-06
1.734,1.734,68.889404,759.337219,47.476849,0.245045,0,-1.093973,1e-06,3.476101,2e-06,12.910559,317.444092,-15.114481,0.259322,0,-0.73884,1e-05,0.25159,1.2e-05
1.735,1.735,67.691666,750.62085,47.468594,0.244824,0,-1.093694,-4e-06,3.687704,9e-06,13.069257,309.703461,-15.190319,0.257351,0,-0.736597,7e-06,0.002518,-1e-06
1.736,1.736,66.255882,741.898621,47.140495,0.244493,0,-1.093579,9.3e-05,3.526128,1.1e-05,12.825373,298.79126,-13.810341,0.257185,0,-0.737028,2.5e-05,0.276698,-1e-06
1.737,1.737,64.339836,733.333984,47.294914,0.24427,0,-1.094163,0.000106,3.497941,6e-06,12.503809,291.361237,-13.238918,0.255683,0,-0.736081,7e-06,0.331878,1e-06
1.738,1.738,62.821369,725.091919,46.881351,0.243818,0,-1.094607,5.5e-05,3.69734,1.2e-05,12.501307,279.503052,-12.910824,0.255096,0,-0.736495,4e-06,0.297506,0
1.739,1.739,61.943527,716.530762,46.875164,0.24347,0,-1.095074,9.8e-05,3.792357,6e-06,12.736851,272.700439,-11.610119,0.255103,0,-0.734277,6e-06,0.328322,3e-06
1.74,1.74,60.26886,705.749878,46.383701,0.243257,0,-1.09525,-1.2e-05,3.577998,7e-06,12.333435,263.058472,-11.284775,0.253244,0,-0.736014,1.9e-05,0.654705,0
