,time,ground_force1_pt1y,ground_force1_pt1x,ground_force2_pt1y,ground_force2_pt1x,ground_force1_pt2x,ground_force1_pt2y,ground_force1_pt2z,ground_force2_pt2x,ground_force2_pt2y,ground_force2_pt2z
8011,8.011,0.256564,-1.079385,0.282224,-0.7493,31.52350080448407,2.2802445816251007,434.3230001332002,-40.93096709727255,-5.834767522755071,429.0863149215146
8012,8.012,0.256325,-1.079851,0.282814,-0.749519,31.520618906011055,2.260064093621212,434.3490264046228,-40.94608603270914,-5.832481723342926,429.2198774868859
8013,8.013,0.256292,-1.080033,0.282358,-0.74944,31.518267176420878,2.240485425077381,434.3767905813974,-40.96066354543838,-5.830421070267669,429.3512703450712
8014,8.014,0.255984,-1.081311,0.282968,-0.748827,31.51506690497989,2.221031516154496,434.4062371828024,-40.97446473240398,-5.8264750355931785,429.4804953217157
8015,8.015,0.256982,-1.080856,0.282385,-0.750412,31.513848336528692,2.2032872930540934,434.43731093950834,-40.99022259649004,-5.822904577600722,429.60755434677344
8016,8.016,0.256793,-1.081099,0.283229,-0.748884,31.512181671347413,2.184763665494812,434.4699568319394,-41.002627045214325,-5.817092145577149,429.73244945557786
8017,8.017,0.256586,-1.08005,0.282802,-0.749379,31.5120580650592,2.1666335241166745,434.5041201280497,-41.01681488950996,-5.811738684292807,429.8551827900432
8018,8.018,0.25636,-1.080464,0.28283,-0.749431,31.510723628573366,2.1488997378148804,434.5397464204827,-41.03032084259816,-5.805121638157589,429.97575659999336
8019,8.019,0.256688,-1.080353,0.282841,-0.749894,31.510167428069156,2.1321391510047167,434.5767816630871,-41.04399951895464,-5.797716955044142,430.0941732446121
8020,8.02,0.256761,-1.080194,0.282739,-0.749909,31.509913485020974,2.115546580819175,434.6151722067616,-41.05699243337217,-5.78962508976793,430.210435194012
8021,8.021,0.256616,-1.079324,0.282999,-0.749993,31.510625776265762,2.099162814240973,434.65486483460177,-41.069817000121766,-5.7803760072145325,430.3245450309176
8022,8.022,0.256898,-1.080019,0.282382,-0.750649,31.51002923411329,2.0836366051707693,434.6958067963241,-41.082976532214715,-5.771214185105337,430.4365054524576
8023,8.023,0.256541,-1.079714,0.282892,-0.749579,31.51068974649996,2.0679056714334094,434.7379458419421,-41.09417324076785,-5.760141616393458,430.5463192720621
8024,8.024,0.256688,-1.080401,0.283223,-0.748885,31.510616157186814,2.0531166917241097,434.7812302546716,-41.10550923447396,-5.748470811282505,430.65398942146174
8025,8.025,0.256625,-1.080351,0.283538,-0.750411,31.51153826600209,2.038559302496511,434.8256088830406,-41.11882851917981,-5.73604579886144,430.7595189527821
8026,8.026,0.257117,-1.08058,0.282844,-0.748652,31.512440829128433,2.0250020947947753,434.87103117218345,-41.12862599757408,-5.723867128349388,430.8629110407309
8027,8.027,0.256749,-1.07971,0.283022,-0.749067,31.514702559434625,2.0110336110321354,434.917447194295,-41.14036046898735,-5.710061869944887,430.9641689848714
8028,8.028,0.256668,-1.080235,0.283039,-0.749791,31.515830126851704,1.997804341718623,434.964807678225,-41.15216662930642,-5.695671615274499,431.0632962119795
8029,8.029,0.256386,-1.080712,0.28308,-0.749273,31.517267158793402,1.9848297221409303,435.013064038193,-41.162493071004945,-5.680520477436111,431.1602962784808
8030,8.03,0.256433,-1.080084,0.283603,-0.749658,31.52007124062095,1.9726431289974773,435.06216840160255,-41.173484283292304,-5.664160090632641,431.2551728729651
8031,8.031,0.256632,-1.081503,0.282826,-0.750109,31.521090916152627,1.9610708769918648,435.1120736359383,-41.184302652382144,-5.648382609392255,431.347929818776
8032,8.032,0.256862,-1.080883,0.283417,-0.748989,31.524412688218028,1.9499952153879443,435.1627333747272,-41.19331046188215,-5.630530707371675,431.43857107667606
8033,8.033,0.256654,-1.07947,0.282891,-0.750619,31.52879101925719,1.938950324529827,435.2141020425495,-41.20482789330653,-5.613100575739678,431.5271007475844
8034,8.034,0.257299,-1.080612,0.283023,-0.750454,31.530878331963994,1.9292303123302679,435.26613487908406,-41.21430902671217,-5.594328921138321,431.6135230753907
8035,8.035,0.256874,-1.080384,0.283112,-0.749337,31.534600009972852,1.9189152107310017,435.3187879621766,-41.222595841459565,-5.57492896321999,431.6978424498441
8036,8.036,0.256447,-1.080346,0.283047,-0.748781,31.538396398587366,1.9090759721387633,435.3720182299168,-41.23120021709944,-5.555024431758772,431.7800634095177
8037,8.037,0.256821,-1.081305,0.283306,-0.750174,31.5414608055489,1.9005184658408745,435.42578350171567,-41.24150893438621,-5.534150563335087,431.8601906448506
8038,8.038,0.256556,-1.08045,0.282479,-0.750342,31.546604501842992,1.8918054744043447,435.4800424983712,-41.250346676419326,-5.513731097592826,431.9382290012677
8039,8.039,0.256446,-1.08087,0.283327,-0.750294,31.550738722540796,1.8837336900624972,435.5347548611141,-41.25872102991349,-5.4910192730686145,432.01418348237934
8040,8.04,0.256884,-1.080327,0.282834,-0.750719,31.556101667672902,1.876698711093205,435.58988116962473,-41.26731948659866,-5.4690458225931105,432.0880592532606
8041,8.041,0.257106,-1.08046,0.283327,-0.751016,31.561054503132194,1.8699390381929815,435.64538295901485,-41.27553944475032,-5.445498968264623,432.15986164381263
8042,8.042,0.256833,-1.080616,0.282928,-0.749998,31.5662503616026,1.8631780708514083,435.7012227357691,-41.28219221085067,-5.422272415995613,432.22959615220657
8043,8.043,0.256559,-1.080475,0.282893,-0.750336,31.572009343510487,1.8569121037305638,435.7573639926425,-41.28994700138072,-5.398126349633,432.2972684484109
8044,8.044,0.256816,-1.080668,0.282889,-0.749779,31.577700517995606,1.851675323054264,435.8137712225111,-41.29655094474343,-5.37341042465347,432.3628843778015
8045,8.045,0.256826,-1.080996,0.283279,-0.748663,31.583522923898684,1.8466918030119897,435.87040993117256,-41.30233808331785,-5.347778761435298,432.42644996485416
8046,8.046,0.256633,-1.080958,0.283082,-0.750092,31.58997757076308,1.8420075021823976,435.92724664909787,-41.310410375644246,-5.3222299381085,432.4879714169177
8047,8.047,0.256815,-1.080358,0.283387,-0.749474,31.597260439848025,1.838202259981255,435.9842489421318,-41.31617369874014,-5.295692982985321,432.5474551280669
8048,8.048,0.256732,-1.08047,0.283875,-0.748935,31.604097485150767,1.8346377931385276,436.04138542114606,-41.3217518505468,-5.268505366573278,432.6049076830324
8049,8.049,0.256925,-1.080217,0.28293,-0.748504,31.611565634435255,1.8318566922091786,436.09862575064784,-41.32717155250568,-5.2423019931731645,432.66033586120665
8050,8.05,0.256908,-1.080209,0.282835,-0.750984,31.619054790264865,1.8293744181220766,436.15594065634775,-41.33523345226421,-5.214819192064647,432.7137466407236
8051,8.051,0.256461,-1.079944,0.283103,-0.750639,31.62706683103651,1.8269722987712622,436.2133019316932,-41.34019912650911,-5.186563708282216,432.76514720260985
8052,8.052,0.256626,-1.080668,0.282624,-0.750406,31.63435561201359,1.825693525653649,436.2706824433756,-41.345003083925995,-5.158665692984496,432.81454493500456
8053,8.053,0.257159,-1.080587,0.282835,-0.751096,31.64271496635503,1.8252951505569928,436.3280561358188,-41.35045376828297,-5.129708693420228,432.86194743744767
8054,8.054,0.256783,-1.081109,0.282878,-0.750343,31.65073670613766,1.8245010823016279,436.385398034657,-41.35418256163582,-5.10057164249459,432.9073625252325
8055,8.055,0.256722,-1.081146,0.283185,-0.748981,31.659508623368662,1.824536083539091,436.44268424921125,-41.3570207876527,-5.070843847939976,432.9507982338208
8056,8.056,0.257074,-1.079465,0.283176,-0.750127,31.67026349098485,1.8254987676104149,436.49989197397736,-41.36208271505557,-5.041126981095782,432.9922628233143
8057,8.057,0.257074,-1.080152,0.283052,-0.749754,31.678915063835277,1.826624595466716,436.55699948913394,-41.365338561175754,-5.011242065302199,433.03176478297854
8058,8.058,0.256553,-1.080731,0.283027,-0.749984,31.687939079643577,1.8277448726546661,436.6139861600853,-41.36890749562049,-4.980997463913513,433.0693128358114
8059,8.059,0.256915,-1.079916,0.282919,-0.749067,31.698621259946666,1.8302637463695652,436.6708324360518,-41.371036644047315,-4.95059786793691,433.10491594314936
8060,8.06,0.256471,-1.081247,0.282665,-0.749943,31.707421311006524,1.8324922025788388,436.7275198477233,-41.37466309204242,-4.920129283303331,433.1385833093024
8061,8.061,0.256257,-1.080312,0.283018,-0.751064,31.718750924692152,1.8354660632188695,436.7840310039888,-41.37823588909908,-4.888862017777322,433.17032438621067
8062,8.062,0.256625,-1.079958,0.28271,-0.749646,31.729762779329217,1.839536983468081,436.8403495877598,-41.378968052691995,-4.858087667513256,433.20014887811305
8063,8.063,0.256884,-1.079542,0.282843,-0.750603,31.74109954051514,1.8440134490991,436.8964603509001,-41.38177057244273,-4.826728103265636,433.2280667462175
8064,8.064,0.256786,-1.08062,0.282632,-0.749248,31.751204861897552,1.8486467739127255,436.9523491082809,-41.381953414371814,-4.795592456261637,433.2540882133649
8065,8.065,0.256746,-1.081051,0.282675,-0.751113,31.762219385914133,1.8538510972562054,437.0080027309765,-41.38504552523234,-4.76410710374444,433.2782237686761
8066,8.066,0.256287,-1.080395,0.282955,-0.749362,31.774582744491692,1.8591483816280716,437.06340913861993,-41.38420783692031,-4.732313654196445,433.3004841721676
8067,8.067,0.256308,-1.080828,0.282462,-0.750468,31.786118559702555,1.8654364103714949,437.11855729093605,-41.38591027095625,-4.701246932251977,433.3208804593268
8068,8.068,0.256135,-1.080583,0.283063,-0.74921,31.798593444376376,1.8720397854578763,437.1734371784696,-41.38492874303325,-4.669064963309607,433.3394239456338
8069,8.069,0.256045,-1.080824,0.282296,-0.749514,31.81084300266547,1.879233925362226,437.2280398125279,-41.38518616762578,-4.638254957854933,433.35612623101593
8070,8.07,0.256396,-1.080489,0.282753,-0.750555,31.823928830561783,1.8873750630317576,437.2823572143581,-41.385854462653974,-4.606250295505241,433.3709992042232
8071,8.071,0.256304,-1.079715,0.28253,-0.748359,31.837713516363287,1.8955772439491487,437.336382403579,-41.38295655419748,-4.5749805087880455,433.38405504711096
8072,8.072,0.256657,-1.079555,0.283103,-0.749547,31.851143641087553,1.9047263242919712,437.3901093858871,-41.38311038125324,-4.542995266665899,433.3953062388151
8073,8.073,0.256535,-1.079519,0.282957,-0.748964,31.864708778830032,1.9138999691899323,437.4435331400605,-41.38115790053112,-4.5118353578202655,433.4047655598076
8074,8.074,0.256248,-1.080967,0.282146,-0.750551,31.877048497064912,1.9234056510817057,437.49664960428026,-41.38103709128149,-4.481472673707678,433.4124460958195
8075,8.075,0.256306,-1.08062,0.282805,-0.749549,31.89144135688638,1.9337506481732176,437.5494556617906,-41.37798596014883,-4.449798191401739,433.4183612416179
8076,8.076,0.256698,-1.080415,0.282426,-0.749007,31.905949913188326,1.9449210429993435,437.60194912591845,-41.375050546045486,-4.4193459562349435,433.4225247046277
8077,8.077,0.256127,-1.081421,0.282544,-0.75108,31.919504714780608,1.955616721091036,437.6541287244731,-41.37438292503974,-4.388607064254597,433.4249505083853
8078,8.078,0.256024,-1.080663,0.282362,-0.748442,31.935080304439985,1.9672653697499953,437.70599408354417,-41.36865421525225,-4.358404644507246,433.4256529958148
8079,8.079,0.255992,-1.080261,0.281883,-0.749596,31.950556218893944,1.9794664769331474,437.75754571071866,-41.3663645817553,-4.328761841166138,433.4246468323141
8080,8.08,0.256295,-1.080244,0.282413,-0.749333,31.96590298873585,1.9924803302493515,437.8087849777368,-41.362302241468925,-4.298398795516135,433.421947008643
8081,8.081,0.255899,-1.07965,0.282107,-0.749926,31.982082138270002,2.0052690160709146,437.859714102609,-41.35873746804834,-4.2691866278105115,433.4175688436013
8082,8.082,0.255501,-1.080224,0.282117,-0.749236,31.99734818528529,2.018525418762578,437.9103361312136,-41.35352859675708,-4.239999419013909,433.4115279864913
8083,8.083,0.255907,-1.081123,0.281894,-0.74995,32.012543640756725,2.0330512200306528,437.96065491839744,-41.349360029320565,-4.211412192445663,433.4038404193551
8084,8.084,0.255854,-1.081851,0.282094,-0.750134,32.028164008473375,2.0475788983948986,438.0106751085996,-41.34429523875494,-4.182794895337661,433.3945224589827
8085,8.085,0.255813,-1.081179,0.282692,-0.749978,32.045437784592266,2.062574728785549,438.06040211601777,-41.33852177416643,-4.15419838032086,433.3835907586839
8086,8.086,0.255661,-1.081159,0.282248,-0.75016,32.06231245711653,2.077910782267682,438.10984210433895,-41.33271526551674,-4.127088386854646,433.37106230982056
8087,8.087,0.255799,-1.080447,0.282041,-0.749284,32.08013150529686,2.0939829258949807,438.15900196605503,-41.32547742835029,-4.100211522613231,433.3569544430947
8088,8.088,0.256348,-1.081002,0.282279,-0.749675,32.09693539895452,2.110906822694867,438.2078893013838,-41.31913106847976,-4.073385244843251,433.3412848295878
8089,8.089,0.2561,-1.079652,0.282107,-0.749685,32.115895597724624,2.127468931787,438.2565123968169,-41.312026086626304,-4.047489841706579,433.3240714815499
8090,8.09,0.255976,-1.080842,0.281879,-0.749077,32.13256655021831,2.144584508637151,438.3048802033161,-41.30392348301148,-4.022196413622181,433.3053327529344
8091,8.091,0.255738,-1.080617,0.281966,-0.748338,32.150902693102736,2.162009605448477,438.353002314179,-41.295308361897966,-3.9971588546205257,433.2850873396781
8092,8.092,0.2556,-1.081006,0.282028,-0.749565,32.168874450098414,2.179952071692257,438.4008889425949,-41.2882759360764,-3.9727418337237945,433.2633542797248
8093,8.093,0.255951,-1.081054,0.28241,-0.749057,32.18743623089338,2.1987945547801333,438.44855089891263,-41.27912353129574,-3.9486247763648517,433.2401529527924
8094,8.094,0.255912,-1.080577,0.282173,-0.750213,32.206771429974246,2.2176515008799127,438.4959995676409,-41.27124859063453,-3.9257708458577856,433.215503079886
8095,8.095,0.255988,-1.079772,0.281875,-0.749247,32.22668242537442,2.2370211558770055,438.5432468842033,-41.26086367881069,-3.903645924932716,433.18942472255634
8096,8.096,0.255346,-1.080332,0.281855,-0.750111,32.245475577340024,2.256063566483615,438.5903053114662,-41.251919486427504,-3.881934597347456,433.1619382819088
8097,8.097,0.255595,-1.081484,0.282433,-0.748817,32.263923226914315,2.27638058149776,438.6371878160617,-41.24042683415333,-3.8603401295884723,433.1330644973661
8098,8.098,0.255363,-1.081577,0.281684,-0.748816,32.28367569444198,2.2965928532141744,438.683907844525,-41.229835676833275,-3.840810452673361,433.10282444518793
8099,8.099,0.255013,-1.08078,0.281898,-0.750226,32.304563277994724,2.3170558389890035,438.7304792992639,-41.22026310753065,-3.821078144066723,433.0712395367533
8100,8.1,0.255394,-1.080651,0.282387,-0.749276,32.325027251719995,2.33861080296003,438.7769165143807,-41.20793736149632,-3.8018534097210406,433.03833151661007
8101,8.101,0.255077,-1.080161,0.28173,-0.750094,32.346095864114865,2.359820817924041,438.8232342313632,-41.19698582006441,-3.784579066253745,433.0041224602991
8102,8.102,0.255173,-1.080593,0.282202,-0.748536,32.36648533622676,2.381788767372828,438.8694475746667,-41.183264014472805,-3.767001523271423,432.9686347719581
8103,8.103,0.25576,-1.080353,0.281801,-0.748953,32.38778885978327,2.404584347689311,438.91557202720367,-41.17112262960704,-3.751143765851953,432.93189118171387
8104,8.104,0.255484,-1.081035,0.282152,-0.750054,32.40841159525275,2.4268450705052684,438.9616234057604,-41.15927050766673,-3.7354013371954133,432.8939147428695
8105,8.105,0.255631,-1.081155,0.281633,-0.74948,32.42983666983793,2.4498482652221125,439.0076178363593,-41.14534865175344,-3.721416321454705,432.8547288288934
8106,8.106,0.255218,-1.08217,0.281689,-0.749815,32.45060617540488,2.4726020816959933,439.05357172958384,-41.13194122937924,-3.707763326756988,432.8143571302183
8107,8.107,0.255277,-1.080611,0.2816,-0.748985,32.47418816634955,2.4961294930882096,439.099501755883,-41.116974575895284,-3.695181468427116,432.7728236508561
8108,8.108,0.25569,-1.081277,0.281796,-0.749831,32.495782657404924,2.520303298881555,439.1454248208724,-41.103290197839456,-3.683259352424364,432.73015270483455
8109,8.109,0.255788,-1.080688,0.282381,-0.749682,32.518868621391896,2.544445128062991,439.1913580406479,-41.08821777620246,-3.6719110590037967,432.6863689124623
8110,8.11,0.255088,-1.079624,0.281967,-0.749275,32.542664986917586,2.5680624424728817,439.2373187171276,-41.072495169611706,-3.6625421266137064,432.6414971964284
8111,8.111,0.255582,-1.0802,0.281435,-0.749541,32.56505563602533,2.593137540321002,439.2833243134396,-41.05705441743221,-3.654288536040529,432.59556277774175
8112,8.112,0.255359,-1.080567,0.281554,-0.748924,32.587888401800974,2.617749559869472,439.3293924293712,-41.040340742783634,-3.646397694812706,432.5485911715176
8113,8.113,0.25504,-1.08065,0.282193,-0.750055,32.611237065940905,2.6425094832825753,439.3755407768955,-41.024986555472125,-3.6390164218750023,432.5006081826163
8114,8.114,0.254906,-1.081174,0.281386,-0.748951,32.634375356287265,2.6676881406429978,439.4217871557896,-41.007010454835566,-3.6341259325449418,432.4516399011399
8115,8.115,0.254795,-1.081609,0.281291,-0.749538,32.657831944336706,2.6931132141333882,439.4681494293598,-40.99034023250047,-3.6295828237632417,432.40171269778966
8116,8.116,0.254815,-1.081311,0.281968,-0.750226,32.68224944272874,2.718882242381378,439.5146455002874,-40.97338787504866,-3.625341059650388,432.3508532190893
8117,8.117,0.254688,-1.080946,0.281795,-0.74934,32.70696040272014,2.7447066249655077,439.5612932866079,-40.95448056659209,-3.6230359573817514,432.29908838247593
8118,8.118,0.255327,-1.080858,0.281383,-0.750319,32.731619311651855,2.7714886270788557,439.6081106978373,-40.9370596912539,-3.622069173393939,432.24644537125954
8119,8.119,0.254779,-1.081591,0.28177,-0.748894,32.755680590414826,2.7972643843467555,439.6551156112602,-40.91685883555387,-3.621414689935249,432.192951629455
8120,8.12,0.254123,-1.081617,0.281457,-0.749114,32.78067059092137,2.8231019077946238,439.7023258483917,-40.89792979069638,-3.622582801973207,432.1386348564853
8121,8.121,0.254421,-1.081442,0.281788,-0.749987,32.80608159358866,2.850052088961653,439.7497591516296,-40.879283554759006,-3.6242401044722077,432.0835230017543
8122,8.122,0.254554,-1.081388,0.281502,-0.748104,32.83158980484102,2.8769847051557416,439.7974331611092,-40.857514334779545,-3.6276574800543253,432.02764425908896
8123,8.123,0.254649,-1.080351,0.281084,-0.749187,32.85829735463732,2.904015424844551,439.8453653917746,-40.838347548739556,-3.6323590870563818,431.9710270610497
8124,8.124,0.254386,-1.080806,0.281405,-0.748541,32.88372729402993,2.9308128131769786,439.8935732106825,-40.817091827442326,-3.637482347996529,431.9137000731057
8125,8.125,0.254781,-1.081042,0.281316,-0.749376,32.90958859276115,2.958381337628764,439.94207381455215,-40.79696101628302,-3.644183938463717,431.85569218767336
8126,8.126,0.254527,-1.080584,0.281946,-0.749759,32.93635413690307,2.9854023737655178,439.99088420757664,-40.77602617690924,-3.651341776443614,431.7970325180142
8127,8.127,0.254715,-1.080997,0.281202,-0.750462,32.96245672654682,3.0129552111161764,440.040021179511,-40.75506358876936,-3.661055012094637,431.73775039198927
8128,8.128,0.25417,-1.080993,0.281402,-0.749912,32.98918207354721,3.0398530591497828,440.0895012840508,-40.73250475054681,-3.6710110179877575,431.67787534566526
8129,8.129,0.254549,-1.080215,0.281537,-0.747251,33.01688479932909,3.0677410533483638,440.1393408175167,-40.70749638147744,-3.682223379823693,431.6174371167696
8130,8.13,0.254205,-1.081312,0.28133,-0.749465,33.04291343276191,3.094960261368562,440.1895557978563,-40.68702942254756,-3.6949728876409518,431.55646563799
8131,8.131,0.254261,-1.082084,0.281605,-0.74903,33.06946540810879,3.1226216892844763,440.2401619439784,-40.66358503756989,-3.708438527528028,431.49499103011567
8132,8.132,0.254067,-1.081022,0.280316,-0.749528,33.09804706305697,3.1500632879040027,440.2911746554313,-40.64075061413459,-3.7246684738528124,431.4330435950149
8133,8.133,0.254323,-1.079718,0.281145,-0.750096,33.127063636835516,3.177972959150794,440.3426089924412,-40.61766876443232,-3.739982082022015,431.3706538084477
8134,8.134,0.253895,-1.081282,0.280697,-0.749461,33.15340226842697,3.205204562503849,440.39447965632223,-40.59307232594624,-3.7577748817829857,431.3078523127112
8135,8.135,0.253682,-1.081134,0.281425,-0.750838,33.18163999487833,3.2326449214866004,440.44680097027344,-40.57018236201008,-3.7755935710800084,431.2446699091125
8136,8.136,0.253489,-1.081894,0.281272,-0.748682,33.20915374971686,3.260086830197204,440.4995868605772,-40.54346016222931,-3.7954940104767094,431.1811375502692
8137,8.137,0.253163,-1.082566,0.281333,-0.750485,33.23693636147553,3.2873650598716164,440.5528508382104,-40.520404242762766,-3.8163792181558263,431.1172863322299
8138,8.138,0.253435,-1.08217,0.281184,-0.748564,33.26596455233212,3.315198365470992,440.6066059808842,-40.49333834646204,-3.838670365507095,431.05314748641496
8139,8.139,0.254346,-1.081328,0.280437,-0.748705,33.29561293686547,3.343615492285015,440.660864915524,-40.468055442865825,-3.862751773313474,430.98875237137065
8140,8.14,0.254213,-1.081469,0.281292,-0.748957,33.3244490209317,3.3709211825429284,440.71563980120425,-40.44261172804656,-3.8864189085453895,430.9241324643358
8141,8.141,0.253709,-1.081213,0.281128,-0.74908,33.35384920066301,3.397776182024266,440.7709423125543,-40.41677462430615,-3.912287381772101,430.8593193526158
8142,8.142,0.253588,-1.080441,0.281291,-0.750169,33.383928761590994,3.4249222466617546,440.8267836236495,-40.3916467797176,-3.939004945198707,430.7943447247611
8143,8.143,0.253469,-1.081735,0.281045,-0.748621,33.41210187789676,3.4519661491292877,440.8831743924051,-40.36363306750936,-3.9673004913366823,430.7292403615476
8144,8.144,0.253424,-1.080718,0.280944,-0.749823,33.442741611789636,3.4789676854083966,440.94012474548776,-40.338128585289084,-3.996612052315208,430.66403812675577
8145,8.145,0.253275,-1.081945,0.281208,-0.749229,33.47128891301629,3.5057366813271638,440.99764426376095,-40.31059565410332,-4.026710799839891,430.5987699577477
8146,8.146,0.253174,-1.080894,0.280798,-0.749395,33.502261618501834,3.532412999065935,441.0557419682798,-40.28359881732994,-4.058626045804794,430.53346785584046
8147,8.147,0.253313,-1.081854,0.281384,-0.749695,33.53136645212448,3.559176543624657,441.1144263068481,-40.25652083939959,-4.0906772435629515,430.4681638764765
8148,8.148,0.25337,-1.08111,0.281123,-0.748994,33.56231402462508,3.58569326924713,441.1737051411531,-40.22823570434225,-4.124695989859838,430.40289011919145
8149,8.149,0.25313,-1.081352,0.281437,-0.749335,33.59240983365325,3.611736185797971,441.2335857344918,-40.20079561415494,-4.159248027433477,430.33767871737984
8150,8.15,0.252737,-1.080074,0.281215,-0.750187,33.62415526395134,3.6374373650885374,441.2940747401013,-40.17367898698645,-4.195431248284132,430.2725618278614
8151,8.151,0.252729,-1.081908,0.280968,-0.750476,33.65291358767791,3.663322947148412,441.3551781901065,-40.14582145513449,-4.2327206976156875,430.2075716202508
8152,8.152,0.253057,-1.082532,0.280859,-0.750347,33.683001964871615,3.689332146439321,441.4169014850957,-40.11737786285127,-4.270938578450081,430.1427402661337
8153,8.153,0.25289,-1.082379,0.28115,-0.75013,33.713982444056555,3.714622258008597,441.47924938433664,-40.08868826395344,-4.309807256915343,430.0780999280518
8154,8.154,0.252973,-1.082299,0.281366,-0.749202,33.74499996298921,3.739926663579494,441.54222599664274,-40.05913991923256,-4.349785268207018,430.0136827482999
8155,8.155,0.253316,-1.081268,0.281097,-0.750044,33.77707334954667,3.765243837575952,441.6058347718969,-40.03122429366249,-4.391265323221936,429.9495208375382
8156,8.156,0.252918,-1.081142,0.281018,-0.748186,33.80834132275525,3.789561353079705,441.6700784932434,-40.00048205340076,-4.433554315862461,429.88564626322295
8157,8.157,0.252997,-1.081582,0.281078,-0.74999,33.83913749395822,3.8140858877180346,441.7349592699556,-39.97328606258098,-4.476684331008567,429.8220910378568
8158,8.158,0.252696,-1.081265,0.281442,-0.748505,33.87077936812121,3.8379492294809348,441.800478530988,-39.9426963798937,-4.5204706531543195,429.7588871070622
8159,8.159,0.252983,-1.081683,0.280857,-0.74874,33.901769345273834,3.862108282466998,441.86663701921816,-39.91373325495343,-4.5661457757045865,429.6960663374804
8160,8.16,0.252805,-1.081915,0.281453,-0.748838,33.933022722086044,3.885499072557756,441.9334347863846,-39.8845511244497,-4.611558410927039,429.6336605045015
8161,8.161,0.25255,-1.081161,0.281188,-0.749527,33.96533369357823,3.908498753020625,442.0008711887248,-39.85588960807998,-4.6587285005538375,429.5717012798294
8162,8.162,0.253238,-1.08164,0.281628,-0.749141,33.99647735496372,3.932116610040877,442.0689448833167,-39.826094504262755,-4.706067227026805,429.5102202188867
8163,8.163,0.253221,-1.081807,0.280677,-0.749177,34.027992703622736,3.954694068183252,442.13765382512463,-39.79667478562933,-4.755647025379342,429.4492487480655
8164,8.164,0.252887,-1.081859,0.281142,-0.74985,34.05967664120674,3.976608695783983,442.2069952647512,-39.767857594292956,-4.804636595747845,429.3888181518318
8165,8.165,0.252939,-1.081998,0.281236,-0.748761,34.09132097587236,3.9985532102738914,442.27696574689344,-39.737256236894474,-4.8547979165047925,429.3289595596873
8166,8.166,0.252166,-1.082859,0.280984,-0.749546,34.12228442464386,4.01930648343318,442.3475611095009,-39.708519179423654,-4.906080258005082,429.2697039329984
8167,8.167,0.252354,-1.082501,0.281137,-0.74878,34.15450161590352,4.040644546578327,442.41877648363135,-39.67823404181618,-4.957706196936607,429.2110820516976
8168,8.168,0.252565,-1.082765,0.281329,-0.748677,34.18612509200876,4.061619595681293,442.49060629400014,-39.648627592326044,-5.010014631265453,429.1531245008649
8169,8.169,0.252793,-1.082766,0.281823,-0.750136,34.218033312034905,4.0822159964210085,442.5630442602158,-39.620611741674026,-5.062714795765588,429.0958616571983
8170,8.17,0.252807,-1.08271,0.281185,-0.749315,34.25001365464189,4.102193289166901,442.6360833986967,-39.59035753697309,-5.117212278122446,429.0393236753784
8171,8.171,0.252838,-1.082081,0.281387,-0.750278,34.282575421062546,4.121773193894171,442.70971602526186,-39.56194215543168,-5.1715060355993545,428.983540474338
8172,8.172,0.252385,-1.082217,0.281456,-0.748796,34.31437383820978,4.140445615030505,442.7839337583874,-39.53114989783673,-5.22653941225529,428.9285417234443
8173,8.173,0.252447,-1.081049,0.281589,-0.749769,34.347471061899434,4.159200646234005,442.858727523122,-39.502894181818164,-5.2820851567018945,428.8743568286
8174,8.174,0.252413,-1.082188,0.281468,-0.748739,34.378249180185364,4.177418575102149,442.9340875556504,-39.47273053489728,-5.338430440387068,428.8210149182729
8175,8.175,0.252253,-1.08263,0.2809,-0.749962,34.409705216803125,4.1950608878115085,443.010003408499,-39.44492858732201,-5.395736876391926,428.7685448294623
8176,8.176,0.252544,-1.083201,0.281209,-0.749627,34.441006134718506,4.212696273687848,443.0864639563705,-39.41569106469187,-5.452648538727353,428.71697509361
8177,8.177,0.252756,-1.080572,0.281338,-0.747961,34.475473839777095,4.229786629706079,443.1634574025979,-39.38525878037662,-5.5101899821160085,428.6663339224637
8178,8.178,0.25264,-1.081898,0.281663,-0.749341,34.50594618445112,4.246075064919628,443.2409712862058,-39.35802262773223,-5.567952262245228,428.6166491939004
8179,8.179,0.252899,-1.08152,0.281343,-0.749178,34.53807497167983,4.262256904818765,443.3189924895672,-39.32940757211891,-5.626742956475913,428.5679484377201
8180,8.18,0.252254,-1.081695,0.281477,-0.74875,34.5695959588002,4.277045695617709,443.3975072466414,-39.30070564272585,-5.685429184992045,428.5202588214182
8181,8.181,0.251849,-1.081913,0.281822,-0.748311,34.60101186156484,4.291578208470357,443.4765011517808,-39.27218492420805,-5.744219632375119,428.4736071359463
8182,8.182,0.252338,-1.082571,0.281584,-0.749526,34.63191835824455,4.306501443614403,443.5559591690891,-39.24552454814074,-5.8038735695873465,428.4280197814704
8183,8.183,0.25214,-1.08189,0.281363,-0.748672,34.66408709381283,4.320227634443434,443.6358656423163,-39.21701568429748,-5.86375587634716,428.3835227531387
8184,8.184,0.252119,-1.081545,0.281132,-0.748821,34.69583568420991,4.333614251506104,443.7162043052741,-39.18974453175815,-5.92385806388021,428.3401416268695
